GBIFusageKey,country,region,jurisdiction,jurisdiction_group,prefName,classification,taxonLevel,family,englishName,synonyms
8185959,Canada,Alberta,REGION,,Carduus nutans,Prohibited noxious,species,Asteraceae,"Chardon Penche, Musk Thistle, Nodding Plumeless Thistle, Nodding Thistle, Plumeless Thistle, Nodding Plumeless-Thistle, Bastard Scotch Thistle","Carduus lecophyllus, Carduus nutans nutans, Carduus songaricus"
8185959,Canada,Manitoba,REGION,,Carduus nutans,Tier 2,species,Asteraceae,"Chardon Penche, Musk Thistle, Nodding Plumeless Thistle, Nodding Thistle, Plumeless Thistle, Nodding Plumeless-Thistle, Bastard Scotch Thistle","Carduus lecophyllus, Carduus nutans nutans, Carduus songaricus"
8185959,Canada,Saskatchewan,REGION,,Carduus nutans,Noxious Weeds,species,Asteraceae,"Chardon Penche, Musk Thistle, Nodding Plumeless Thistle, Nodding Thistle, Plumeless Thistle, Nodding Plumeless-Thistle, Bastard Scotch Thistle","Carduus lecophyllus, Carduus nutans nutans, Carduus songaricus"
8185959,Canada,,NATIONAL,,Carduus nutans,Class 2 Primary noxious weed seeds,species,Asteraceae,"Chardon Penche, Musk Thistle, Nodding Plumeless Thistle, Nodding Thistle, Plumeless Thistle, Nodding Plumeless-Thistle, Bastard Scotch Thistle","Carduus lecophyllus, Carduus nutans nutans, Carduus songaricus"
2703717,Canada,,NATIONAL,,Bromus secalinus,Class 3 Secondary noxious weed seeds,species,Poaceae,"Cheat, Cheatgrass, Chess, Rye Brome, Rye Brone, Cheat Chess","Avena secalina, Bromus badensis, Bromus brevisetus, Bromus ehrhartii, Bromus elongatus, Bromus hordeaceus, Bromus hybridus, Bromus maximus, Bromus mollis secalinus, Bromus multiflorus, Bromus mutabilis, Bromus mutabilis secalinus, Bromus mutabilis glabratus, Bromus mutabilis grossus, Bromus mutabilis hirtus, Bromus mutabilis hordeaceus, Bromus polymorphus, Bromus racemosus elongatus, Bromus secalinus divergens, Bromus secalinus hirtus, Bromus secalinus lasiophyllus, Bromus secalinus oligostachyus, Bromus secalinus submuticus, Bromus secalinus badensis, Bromus secalinus barthae, Bromus secalinus billottii, Bromus secalinus elongatus, Bromus secalinus hybridus, Bromus secalinus infestus, Bromus secalinus multiflorus, Bromus secalinus vulgaris, Bromus secalinus arvensis, Bromus secalinus asper, Bromus secalinus dilatatus, Bromus secalinus glaber, Bromus secalinus glabratus, Bromus secalinus grossus, Bromus secalinus hirsutus, Bromus secalinus hordeaceus, Bromus secalinus integer, Bromus secalinus intermedius, Bromus secalinus leiophyllus, Bromus secalinus macrostachys, Bromus secalinus minimus, Bromus secalinus muticus, Bromus secalinus polyanthus, Bromus secalinus pratensis, Bromus secalinus pubescens, Bromus secalinus rhenanthus, Bromus secalinus secalinus, Bromus secalinus vitiosus, Bromus segetalis, Bromus segetalis secalinus, Bromus submuticus, Bromus vitiosus, Festuca secalina, Forasaccus secalinus, Serrafalcus divaricatus, Serrafalcus gmelinii, Serrafalcus secalinus, Serrafalcus secalinus elongatus, Serrafalcus secalinus glaber, Serrafalcus secalinus hordeaceus, Serrafalcus secalinus submuticus"
5384604,Canada,,NATIONAL,,Stellaria media,Class 4 Secondary noxious weeds seeds,species,Caryophyllaceae,"Chickweed, Common Chickweed, Nodding Chickweed, Chickweed Starwort, Common Starwort","Alsine avicularum, Alsine aviculorum, Alsine barbata, Alsine bipartita, Alsine brachypetala, Alsine elongata, Alsine gussonii, Alsine media, Alsine media grandiflora, Alsine media holosteiformis, Alsine media major, Alsine media maxima, Alsine media microphylla, Alsine media pentastemon, Alsine media transiens, Alsine media triandra, Alsine microphylla, Alsine repens, Alsine vulgaris, Alsinella wallichiana, Alsinella wallichianum, Alsinula media, Arenaria vulgaris, Buda media, Holosteum alsine, Malachia aquatica calycina, Spergularia salina, Stellaria alpicola, Stellaria alsine, Stellaria alsinoides, Stellaria apetala, Stellaria bertolae, Stellaria brachypetala, Stellaria caroliniana, Stellaria cerastium, Stellaria chlorotica, Stellaria cucubaloides, Stellaria dichotoma, Stellaria duthiei, Stellaria glabella, Stellaria glabra, Stellaria grandiflora, Stellaria hiemalis, Stellaria latisepala, Stellaria media, Stellaria media depauperata, Stellaria media glaberrima, Stellaria media hirsutiuscula, Stellaria media intermedia, Stellaria media malachioides, Stellaria media maxima, Stellaria media pachyphylla, Stellaria media petiolata, Stellaria media platysepala, Stellaria media simplicior, Stellaria media stenosepala, Stellaria media subpilosa, Stellaria media brauniana, Stellaria media eliezeri, Stellaria media glabra, Stellaria media holosteiformis, Stellaria media humilis, Stellaria media latisepala, Stellaria media microphylla, Stellaria media romana, Stellaria media typica, Stellaria media vulgaris, Stellaria media aestivalis, Stellaria media apetala, Stellaria media australis, Stellaria media beskidensis, Stellaria media brachypetala, Stellaria media confusa, Stellaria media cracoviensis, Stellaria media cucubaloides, Stellaria media dolichopoda, Stellaria media eleizeri, Stellaria media elongata, Stellaria media glandulosa, Stellaria media gymnocalyx, Stellaria media leiosepala, Stellaria media malachiifolia, Stellaria media micropetala"
2873815,Canada,,NATIONAL,,Cerastium,Class 5 noxious weed seeds,genus,Caryophyllaceae,"Chickweed, Mouse-Ear Chickweed, Mouse-Ears, Mouse-Ear Chickweeds, Mouse-Ear","Alsine trivialis, Centunculus, Cerastium caespitosum, Cerastium vulgatum, Esmarchia, Leucodonium, Myosotis, Prevotia, Pseudocerastium"
5289666,Canada,Saskatchewan,REGION,,Setaria faberi,Prohibited Weeds,species,Poaceae,"Chinese Foxtail, Giant Bristlegrass, Giant Foxtail, Japanese Bristlegrass, Nodding Bristle Grass, Nodding Bristle-Grass, Nodding Foxtail","Setaria autumnalis, Setaria macrocarpa"
5289666,Canada,,NATIONAL,,Setaria faberi,Class 2 Primary noxious weed seeds,species,Poaceae,"Chinese Foxtail, Giant Bristlegrass, Giant Foxtail, Japanese Bristlegrass, Nodding Bristle Grass, Nodding Bristle-Grass, Nodding Foxtail","Setaria autumnalis, Setaria macrocarpa"
5289808,Canada,,NATIONAL,,Microstegium vimineum,Noxious weed,species,Poaceae,"Chinese Packing Grass, Flexible Sea Grass, Japanese Stilt Grass, Japanese Stiltgrass, Nepal Grass, Nepalese Browntop","Andropogon vimineus, Arthraxon lanceolatus, Arthraxon nodosus, Eulalia cantonensis, Eulalia cantoniensis, Eulalia vimenea, Eulalia viminea, Eulalia viminea imberbis, Eulalia viminea variabilis, Microstegium aristulatum, Microstegium cantonense, Microstegium debile, Microstegium dilatatum, Microstegium imberbe, Microstegium nodosum, Microstegium reticulatum, Microstegium vimineum polystachyum, Microstegium vimineum willdenovianum, Microstegium vimineum willdenowianum, Microstegium vimineum imberbe, Microstegium vimineum nodosum, Microstegium vimineum loharkhetianum, Microstegium vimineum monostachyum, Microstegium vimineum vimineum, Microstegium willdenovianum, Microstegium willdenowianum, Pollinia cantonensis, Pollinia cantoniensis, Pollinia debile, Pollinia debilis, Pollinia dilatata, Pollinia imberbis, Pollinia imberbis glabriflora, Pollinia imberbis monostachya, Pollinia imberbis willdenowiana, Pollinia imberbis geniculata, Pollinia imberbis willdenoviana, Pollinia japonica monostachya, Pollinia japonica polystachya, Pollinia viminea, Pollinia willdenoviana, Pollinia willdenowiana"
2754732,Canada,,NATIONAL,,Dioscorea polystachya,Noxious weed,species,Dioscoreaceae,"Chinese Yam, Chinese-Potato, Cinnamon-Vine, Yam, Chinese-Yam","Dioscorea batatas, Dioscorea batatas clavata, Dioscorea batatas daikok, Dioscorea batatas flabellata, Dioscorea batatas rakuda, Dioscorea batatas tsukune, Dioscorea cayenensis pseudobatatas, Dioscorea cayennensis pseudobatatas, Dioscorea decaisneana, Dioscorea doryphora, Dioscorea polystachya elongata, Dioscorea polystachya tsukune, Dioscorea potaninii, Dioscorea pseudobatatas, Dioscorea rosthornii, Dioscorea swinhoei"
2716226,Canada,Manitoba,REGION,,Cyperus esculentus,Tier 2,species,Cyperaceae,"Chufa (Edible Variety), Chufa, Earth Almond, Ground Almond, Nut Grass, Water Grass, Yellow Nut Sedge, Earth-Almond, Edible Cyperus, Tigernut, Water-Grass, Yellow Nut-Grass, Yellow Nutgrass, Yellow Nutgrass,, Yellow Nutsedge, Perennial Yellow Flatsedge, Earth Nut, Tiger Nut","Chlorocyperus aureus, Chlorocyperus esculentus, Chlorocyperus phymatodes, Cyperus aureus, Cyperus aureus esculentus, Cyperus bahiensis, Cyperus buchananii, Cyperus bulamensis, Cyperus chrysostachys, Cyperus damiettensis, Cyperus esculentus angustispicatus, Cyperus esculentus esculentus, Cyperus esculentus evolutus, Cyperus esculentus macrostachyus, Cyperus esculentus princeps, Cyperus esculentus aureus, Cyperus esculentus cyclolepis, Cyperus esculentus heermannii, Cyperus esculentus helodes, Cyperus esculentus leptostachyus, Cyperus esculentus lutescens, Cyperus esculentus phymatodes, Cyperus esculentus sativus, Cyperus esculentus sprucei, Cyperus fulvescens, Cyperus gracilescens, Cyperus gracilis, Cyperus heermannii, Cyperus helodes, Cyperus hydra, Cyperus lutescens, Cyperus lutescens fulvescens, Cyperus melanorhizus, Cyperus melinorhizus, Cyperus nervosus, Cyperus officinalis, Cyperus pallidus, Cyperus phymatodes, Cyperus phymatodes heermannii, Cyperus repens, Cyperus ruficomus, Cyperus scirpoides, Cyperus sieberianus, Cyperus tenoreanus, Cyperus tenorei, Cyperus tenorianus, Cyperus tuberosus, Cyperus variabilis, Pterocyperus esculentus, Pycreus esculentus"
2716226,Canada,British Columbia,REGION,,Cyperus esculentus,NA,species,Cyperaceae,"Chufa (Edible Variety), Chufa, Earth Almond, Ground Almond, Nut Grass, Water Grass, Yellow Nut Sedge, Earth-Almond, Edible Cyperus, Tigernut, Water-Grass, Yellow Nut-Grass, Yellow Nutgrass, Yellow Nutgrass,, Yellow Nutsedge, Perennial Yellow Flatsedge, Earth Nut, Tiger Nut","Chlorocyperus aureus, Chlorocyperus esculentus, Chlorocyperus phymatodes, Cyperus aureus, Cyperus aureus esculentus, Cyperus bahiensis, Cyperus buchananii, Cyperus bulamensis, Cyperus chrysostachys, Cyperus damiettensis, Cyperus esculentus angustispicatus, Cyperus esculentus esculentus, Cyperus esculentus evolutus, Cyperus esculentus macrostachyus, Cyperus esculentus princeps, Cyperus esculentus aureus, Cyperus esculentus cyclolepis, Cyperus esculentus heermannii, Cyperus esculentus helodes, Cyperus esculentus leptostachyus, Cyperus esculentus lutescens, Cyperus esculentus phymatodes, Cyperus esculentus sativus, Cyperus esculentus sprucei, Cyperus fulvescens, Cyperus gracilescens, Cyperus gracilis, Cyperus heermannii, Cyperus helodes, Cyperus hydra, Cyperus lutescens, Cyperus lutescens fulvescens, Cyperus melanorhizus, Cyperus melinorhizus, Cyperus nervosus, Cyperus officinalis, Cyperus pallidus, Cyperus phymatodes, Cyperus phymatodes heermannii, Cyperus repens, Cyperus ruficomus, Cyperus scirpoides, Cyperus sieberianus, Cyperus tenoreanus, Cyperus tenorei, Cyperus tenorianus, Cyperus tuberosus, Cyperus variabilis, Pterocyperus esculentus, Pycreus esculentus"
2716226,Canada,Nova Scotia,REGION,,Cyperus esculentus,Class number 1,species,Cyperaceae,"Chufa (Edible Variety), Chufa, Earth Almond, Ground Almond, Nut Grass, Water Grass, Yellow Nut Sedge, Earth-Almond, Edible Cyperus, Tigernut, Water-Grass, Yellow Nut-Grass, Yellow Nutgrass, Yellow Nutgrass,, Yellow Nutsedge, Perennial Yellow Flatsedge, Earth Nut, Tiger Nut","Chlorocyperus aureus, Chlorocyperus esculentus, Chlorocyperus phymatodes, Cyperus aureus, Cyperus aureus esculentus, Cyperus bahiensis, Cyperus buchananii, Cyperus bulamensis, Cyperus chrysostachys, Cyperus damiettensis, Cyperus esculentus angustispicatus, Cyperus esculentus esculentus, Cyperus esculentus evolutus, Cyperus esculentus macrostachyus, Cyperus esculentus princeps, Cyperus esculentus aureus, Cyperus esculentus cyclolepis, Cyperus esculentus heermannii, Cyperus esculentus helodes, Cyperus esculentus leptostachyus, Cyperus esculentus lutescens, Cyperus esculentus phymatodes, Cyperus esculentus sativus, Cyperus esculentus sprucei, Cyperus fulvescens, Cyperus gracilescens, Cyperus gracilis, Cyperus heermannii, Cyperus helodes, Cyperus hydra, Cyperus lutescens, Cyperus lutescens fulvescens, Cyperus melanorhizus, Cyperus melinorhizus, Cyperus nervosus, Cyperus officinalis, Cyperus pallidus, Cyperus phymatodes, Cyperus phymatodes heermannii, Cyperus repens, Cyperus ruficomus, Cyperus scirpoides, Cyperus sieberianus, Cyperus tenoreanus, Cyperus tenorei, Cyperus tenorianus, Cyperus tuberosus, Cyperus variabilis, Pterocyperus esculentus, Pycreus esculentus"
2716226,Canada,Alberta,REGION,,Cyperus esculentus,Prohibited noxious,species,Cyperaceae,"Chufa (Edible Variety), Chufa, Earth Almond, Ground Almond, Nut Grass, Water Grass, Yellow Nut Sedge, Earth-Almond, Edible Cyperus, Tigernut, Water-Grass, Yellow Nut-Grass, Yellow Nutgrass, Yellow Nutgrass,, Yellow Nutsedge, Perennial Yellow Flatsedge, Earth Nut, Tiger Nut","Chlorocyperus aureus, Chlorocyperus esculentus, Chlorocyperus phymatodes, Cyperus aureus, Cyperus aureus esculentus, Cyperus bahiensis, Cyperus buchananii, Cyperus bulamensis, Cyperus chrysostachys, Cyperus damiettensis, Cyperus esculentus angustispicatus, Cyperus esculentus esculentus, Cyperus esculentus evolutus, Cyperus esculentus macrostachyus, Cyperus esculentus princeps, Cyperus esculentus aureus, Cyperus esculentus cyclolepis, Cyperus esculentus heermannii, Cyperus esculentus helodes, Cyperus esculentus leptostachyus, Cyperus esculentus lutescens, Cyperus esculentus phymatodes, Cyperus esculentus sativus, Cyperus esculentus sprucei, Cyperus fulvescens, Cyperus gracilescens, Cyperus gracilis, Cyperus heermannii, Cyperus helodes, Cyperus hydra, Cyperus lutescens, Cyperus lutescens fulvescens, Cyperus melanorhizus, Cyperus melinorhizus, Cyperus nervosus, Cyperus officinalis, Cyperus pallidus, Cyperus phymatodes, Cyperus phymatodes heermannii, Cyperus repens, Cyperus ruficomus, Cyperus scirpoides, Cyperus sieberianus, Cyperus tenoreanus, Cyperus tenorei, Cyperus tenorianus, Cyperus tuberosus, Cyperus variabilis, Pterocyperus esculentus, Pycreus esculentus"
5410436,Canada,Alberta,REGION,,Campanula rapunculoides,noxious,species,Campanulaceae,"Clochettes, Creeping Bellflower, European Bellflower, Lygurian Bellflower, Rampion Bellflower, Rover Bellflower, Roving Bellflower, Rover Harebell","Campanula contracta, Campanula lunariaefolia, Campanula lunariifolia, Campanula morifolia, Campanula racemosa laxiflora, Campanula rapunculiformis, Campanula rapunculoides parviflora, Campanula rapunculoides rapunculoides, Campanula rhomboidea, Campanula rigida, Campanula ucranica, Cenekia rapunculoides, Drymocodon rapunculoides, Rapunculus redivivus"
5410436,Canada,Manitoba,REGION,,Campanula rapunculoides,Tier 3,species,Campanulaceae,"Clochettes, Creeping Bellflower, European Bellflower, Lygurian Bellflower, Rampion Bellflower, Rover Bellflower, Roving Bellflower, Rover Harebell","Campanula contracta, Campanula lunariaefolia, Campanula lunariifolia, Campanula morifolia, Campanula racemosa laxiflora, Campanula rapunculiformis, Campanula rapunculoides parviflora, Campanula rapunculoides rapunculoides, Campanula rhomboidea, Campanula rigida, Campanula ucranica, Cenekia rapunculoides, Drymocodon rapunculoides, Rapunculus redivivus"
3149879,Canada,Ontario,REGION,,Tussilago farfara,noxious weed,species,Asteraceae,"Colt's-Foot, Coltsfoot","Cineraria farfara, Farfara radiata, Petasites farfara, Tussilago alpestris, Tussilago farfara pallida, Tussilago farfara duplicatolobatum, Tussilago farfara spinulifolia, Tussilago farfara tubulosa, Tussilago generalis, Tussilago radiata, Tussilago ruderalis, Tussilago rupestris, Tussilago umbertina, Tussilago vulgaris"
2703735,Canada,Saskatchewan,REGION,,Bromus japonicus,Noxious Weeds,species,Poaceae,"Common Brome, Thunberg's Brome, Japanese Brome",NA
5290029,Canada,British Columbia,REGION,,Spartina anglica,NA,species,Poaceae,"Common Cord Grass, Rice Grass, Townsends Grass, Common Cord-Grass, English Cordgrass, Saltmarsh Grass, Common Cordgrass, Ricegrass",NA
2951984,Canada,British Columbia,REGION,,Ulex europaeus,NA,species,Fabaceae,"Common Gorse, European Gorse, Gorse, Furze, Whin","Genista europaea, Ulex talenceanus"
2925815,Canada,Manitoba,REGION,,Cynoglassum officinale,Tier 1,species,Boraginaceae,"Common Houndstongue, Gypsy-Flower, Gypsyflower, Hound's Tongue, Hound's-Tongue, Houndstongue, Rats-And-Mice, Common Hound's-Tongue","Cynoglossum album, Cynoglossum angustifolium, Cynoglossum bicolor, Cynoglossum bracteolatum, Cynoglossum castellanum, Cynoglossum foetens, Cynoglossum hybridum, Cynoglossum nebrodense areolatum, Cynoglossum officinale bicolor, Cynoglossum officinale canescens, Cynoglossum officinale concolor, Cynoglossum officinale hybridum, Cynoglossum officinale paucisetum, Cynoglossum officinale viride, Cynoglossum officinale dentatum, Cynoglossum officinale macranthum, Cynoglossum officinale micranthum, Cynoglossum officinale microcarpum, Cynoglossum officinale albiflorum, Cynoglossum officinale album, Cynoglossum officinale angustifolium, Cynoglossum officinale areolatum, Cynoglossum officinale collinum, Cynoglossum officinale corsicum, Cynoglossum officinale densum, Cynoglossum officinale eglochidiatum, Cynoglossum officinale glochidiatum, Cynoglossum officinale maximum, Cynoglossum officinale purpureum, Cynoglossum officinale scabrifolia, Cynoglossum officinale sempervirens, Cynoglossum officinale subglabrum, Cynoglossum officinale viridans, Cynoglossum paucisetum, Cynoglossum punctatum, Cynoglossum ruderale, Cynoglossum suavifolium, Cynoglossum vulgare"
2925815,Canada,British Columbia,REGION,,Cynoglossum officinale,NA,species,Boraginaceae,"Common Houndstongue, Gypsy-Flower, Gypsyflower, Hound's Tongue, Hound's-Tongue, Houndstongue, Rats-And-Mice, Common Hound's-Tongue","Cynoglossum album, Cynoglossum angustifolium, Cynoglossum bicolor, Cynoglossum bracteolatum, Cynoglossum castellanum, Cynoglossum foetens, Cynoglossum hybridum, Cynoglossum nebrodense areolatum, Cynoglossum officinale bicolor, Cynoglossum officinale canescens, Cynoglossum officinale concolor, Cynoglossum officinale hybridum, Cynoglossum officinale paucisetum, Cynoglossum officinale viride, Cynoglossum officinale dentatum, Cynoglossum officinale macranthum, Cynoglossum officinale micranthum, Cynoglossum officinale microcarpum, Cynoglossum officinale albiflorum, Cynoglossum officinale album, Cynoglossum officinale angustifolium, Cynoglossum officinale areolatum, Cynoglossum officinale collinum, Cynoglossum officinale corsicum, Cynoglossum officinale densum, Cynoglossum officinale eglochidiatum, Cynoglossum officinale glochidiatum, Cynoglossum officinale maximum, Cynoglossum officinale purpureum, Cynoglossum officinale scabrifolia, Cynoglossum officinale sempervirens, Cynoglossum officinale subglabrum, Cynoglossum officinale viridans, Cynoglossum paucisetum, Cynoglossum punctatum, Cynoglossum ruderale, Cynoglossum suavifolium, Cynoglossum vulgare"
